seqnames	start	end	width	strand	L	area	beta	stat	pval	qval	index.start	index.end	index.width	rawDiff
scaffold_37	583759	586688	2930	*	132	55.7022521293042	1.18482473637105	25.8505211941869	4.13308534821244e-05	0.000777678614008434	3377306	3377437	132	0.397912289790087
scaffold_27	617777	619607	1831	*	71	36.5474547540722	1.37236614603031	25.6327647080149	4.13308534821244e-05	0.000777678614008434	2642040	2642110	71	0.538672927914959
scaffold_507	10994	11811	818	*	23	16.1893644210399	-1.83741726502254	-25.4634211545464	4.13308534821244e-05	0.000777678614008434	4079982	4080004	23	-0.685676140935276
scaffold_64	219620	220707	1088	*	49	22.087205360353	-1.20497420783472	-25.0240529239831	4.13308534821244e-05	0.000777678614008434	4506725	4506773	49	-0.413327131087978
scaffold_83	110945	111867	923	*	33	15.1183489770718	-1.29142463506595	-24.7623681219908	4.13308534821244e-05	0.000777678614008434	5052488	5052520	33	-0.467811378038051
scaffold_76	575930	576439	510	*	24	6.00364422875685	-0.926706989850485	-24.6510564213667	4.13308534821244e-05	0.000777678614008434	4855539	4855562	24	-0.289257574539422
scaffold_39	943423	944495	1073	*	38	18.3239308182439	-1.22636646212547	-24.4066389641906	4.13308534821244e-05	0.000777678614008434	3481169	3481206	38	-0.36101993289868
scaffold_114	150357	150938	582	*	27	16.457245910885	-1.62867562723478	-24.3632904213971	4.13308534821244e-05	0.000777678614008434	461593	461619	27	-0.605817142184023
scaffold_17	224694	225549	856	*	36	19.9934396791057	1.55874250791818	24.3182010450152	4.13308534821244e-05	0.000777678614008434	1428084	1428119	36	0.604583797012869
scaffold_835	7502	8169	668	*	36	21.6667564537122	-1.66382748135784	-24.1756698707839	4.13308534821244e-05	0.000777678614008434	5067985	5068020	36	-0.605710239581914
scaffold_233	66991	67476	486	*	30	15.6608308268503	-1.47738124261258	-23.6324162453255	4.13308534821244e-05	0.000777678614008434	2322362	2322391	30	-0.56425444306602
scaffold_177	183417	185160	1744	*	79	30.082999999267	-1.12129390331112	-23.4304761304505	4.13308534821244e-05	0.000777678614008434	1545764	1545842	79	-0.356954879905192
scaffold_143	207165	208439	1275	*	49	25.2796197847783	-1.34930684061306	-23.0824164077194	4.13308534821244e-05	0.000777678614008434	1021743	1021791	49	-0.549883470323318
scaffold_1089	2646	3091	446	*	20	7.81331479659463	-1.34149325632854	-22.9799200923682	4.13308534821244e-05	0.000777678614008434	331562	331581	20	-0.452047755481126
scaffold_19	1337184	1338624	1441	*	87	32.773960131987	1.12916004196447	22.9220783859851	4.13308534821244e-05	0.000777678614008434	1735149	1735235	87	0.418008611540765
scaffold_670	729	1260	532	*	21	11.4059643463044	1.58572537572444	22.9187455677536	4.13308534821244e-05	0.000777678614008434	4596547	4596567	21	0.533801293742323
scaffold_920	41	2233	2193	*	92	35.8817350826247	-0.996004030279165	-22.8605676327887	4.13308534821244e-05	0.000777678614008434	5299063	5299154	92	-0.376943600058262
scaffold_53	587847	591524	3678	*	154	35.9285732633152	-0.788151666066232	-22.6899937220586	4.13308534821244e-05	0.000777678614008434	4163816	4163969	154	-0.266868248924082
scaffold_436	23678	24740	1063	*	37	17.4317130166069	-1.36873005092313	-22.6401565183879	4.13308534821244e-05	0.000777678614008434	3733376	3733412	37	-0.408575414165332
scaffold_53	592459	593568	1110	*	50	26.8804394607133	-1.46385189642483	-21.8945692701271	4.13308534821244e-05	0.000777678614008434	4163998	4164047	50	-0.530377123994801
scaffold_9	160851	161745	895	*	22	8.31819721046565	-1.39408921970101	-21.7484724652364	4.13308534821244e-05	0.000777678614008434	5184373	5184394	22	-0.490930891143163
scaffold_156	306168	306281	114	*	8	3.5892666243511	-1.88499886786575	-21.494648446436	4.13308534821244e-05	0.000777678614008434	1226583	1226590	8	-0.744123246882149
scaffold_204	196058	197226	1169	*	78	24.4172318165997	0.823799608808937	21.3274227438781	4.13308534821244e-05	0.000777678614008434	2008204	2008281	78	0.344113853271261
scaffold_283	78301	79338	1038	*	22	11.0521743994958	-1.52181224516727	-21.0418427594111	4.13308534821244e-05	0.000777678614008434	2751585	2751606	22	-0.592228927704857
scaffold_14	1281885	1282877	993	*	39	18.3696133856156	-1.25519319638404	-21.0223559808285	4.13308534821244e-05	0.000777678614008434	957383	957421	39	-0.43367701056496
scaffold_498	1711	2471	761	*	23	7.1532751978237	-1.1552414789395	-20.8112898649141	4.13308534821244e-05	0.000777678614008434	3956184	3956206	23	-0.377588283664628
scaffold_135	287658	288606	949	*	25	17.7602376584152	-1.96681320981936	-20.7828614225629	4.13308534821244e-05	0.000777678614008434	858051	858075	25	-0.734333556620513
scaffold_15	844558	845699	1142	*	30	8.19315443633634	-0.947007156111236	-20.5978664086245	4.13308534821244e-05	0.000777678614008434	1122944	1122973	30	-0.333404395113601
scaffold_17	761888	763616	1729	*	39	13.5113026100692	-1.07332736563037	-20.5965015837269	4.13308534821244e-05	0.000777678614008434	1442720	1442758	39	-0.368445772213794
scaffold_143	382488	383100	613	*	20	11.5282985880868	-1.49163333733893	-20.5959825074634	4.13308534821244e-05	0.000777678614008434	1026584	1026603	20	-0.540811357206849
scaffold_315	52540	52976	437	*	28	4.43933036017409	0.393052842653154	20.5639677001227	4.13308534821244e-05	0.000777678614008434	3072335	3072362	28	0.196956527560969
scaffold_293	96971	98363	1393	*	52	26.8982216920887	-1.18274841713828	-20.4877149659501	4.13308534821244e-05	0.000777678614008434	2827634	2827685	52	-0.461128952796174
scaffold_1454	812	1762	951	*	51	12.8419541635096	-0.9845524848147	-19.8178239968871	4.13308534821244e-05	0.000777678614008434	1052835	1052885	51	-0.291982235594976
scaffold_2	972070	973430	1361	*	61	28.660582739332	1.32124874306642	19.7378459773924	4.13308534821244e-05	0.000777678614008434	1850229	1850289	61	0.539515152746576
scaffold_9	1144544	1145420	877	*	19	6.22506668177828	-1.16439203933094	-19.7254350565716	4.13308534821244e-05	0.000777678614008434	5214475	5214493	19	-0.404102076046156
scaffold_119	250853	254909	4057	*	133	37.0758275000588	-0.933030977971415	-19.7200755773466	4.13308534821244e-05	0.000777678614008434	538003	538135	133	-0.254760283581537
scaffold_451	37726	38510	785	*	38	12.1824854956079	-1.00512218302663	-19.6317627434522	4.13308534821244e-05	0.000777678614008434	3805216	3805253	38	-0.340776505359801
scaffold_16	1635126	1636016	891	*	48	23.7232076841093	1.43745388749625	19.6165238444192	4.13308534821244e-05	0.000777678614008434	1308239	1308286	48	0.436583926431708
scaffold_99	308690	312466	3777	*	122	24.7678633916186	0.493866182014046	19.5639348388871	4.13308534821244e-05	0.000777678614008434	5410416	5410537	122	0.196952962421337
scaffold_80	26162	27232	1071	*	27	11.9108987571909	-1.29373162718793	-19.5383204805912	4.13308534821244e-05	0.000777678614008434	4991661	4991687	27	-0.45109542249582
scaffold_100	410581	411574	994	*	38	9.4190443884984	-1.01558278624165	-19.2290110262975	4.13308534821244e-05	0.000777678614008434	205708	205745	38	-0.330250786758931
scaffold_1579	48	194	147	*	11	4.66019038806747	-1.18068846539258	-19.1288880963426	4.13308534821244e-05	0.000777678614008434	1241774	1241784	11	-0.395137478232142
scaffold_46	324647	325246	600	*	46	19.1001917498038	-1.29823828919179	-19.1200198672289	4.13308534821244e-05	0.000777678614008434	3823151	3823196	46	-0.449742087977382
scaffold_55	295113	296649	1537	*	98	42.1720045318718	1.09287473047927	19.0351109739401	4.13308534821244e-05	0.000777678614008434	4216091	4216188	98	0.451636636728173
scaffold_1566	942	1302	361	*	11	6.73992689566909	-1.8995597582778	-19.0163044380228	4.13308534821244e-05	0.000777678614008434	1229598	1229608	11	-0.746000172035977
scaffold_177	211630	213575	1946	*	65	18.5526153272463	-1.52665184014967	-18.9477987501027	4.13308534821244e-05	0.000777678614008434	1547040	1547104	65	-0.251842556381695
scaffold_7	588307	588763	457	*	13	5.76256694306941	-1.45826578327467	-18.901867531712	4.13308534821244e-05	0.000777678614008434	4662199	4662211	13	-0.555075262629339
scaffold_62	731625	732150	526	*	32	11.9937064718057	-1.22637877231184	-18.8482876533249	4.13308534821244e-05	0.000777678614008434	4471993	4472024	32	-0.418719532782033
scaffold_5	506882	507574	693	*	31	13.8351283240459	-1.11408394217975	-18.7506611966414	4.13308534821244e-05	0.000777678614008434	3971807	3971837	31	-0.427161578864773
scaffold_36	358698	359957	1260	*	46	21.8127650933204	-1.81967730997042	-18.7473370686838	4.13308534821244e-05	0.000777678614008434	3321716	3321761	46	-0.450215248587056
scaffold_86	232491	233249	759	*	21	6.97291667542016	-1.15096090554049	-18.7160777225926	4.13308534821244e-05	0.000777678614008434	5112774	5112794	21	-0.314213695558974
scaffold_5	504593	505576	984	*	27	8.62644706868566	-1.12781691596211	-18.7084678489513	4.13308534821244e-05	0.000777678614008434	3971761	3971787	27	-0.315495992399056
scaffold_968	1133	3525	2393	*	141	41.0372395651522	0.777772727652907	18.6977439537185	4.13308534821244e-05	0.000777678614008434	5364393	5364533	141	0.287259149425845
scaffold_69	218894	219781	888	*	27	11.5346726303458	-1.16763067261523	-18.5672394416863	4.13308534821244e-05	0.000777678614008434	4628872	4628898	27	-0.470269288057381
scaffold_76	574134	574630	497	*	34	7.403875384116	-0.753982184101059	-18.5103001046193	4.13308534821244e-05	0.000777678614008434	4855461	4855494	34	-0.239858936314821
scaffold_48	459432	459519	88	*	7	3.8033454121868	-2.12439355594804	-18.4859480747311	4.13308534821244e-05	0.000777678614008434	3901078	3901084	7	-0.80246901525097
scaffold_230	185282	185979	698	*	52	20.3667779654706	-1.11578142880671	-18.4700249520614	4.13308534821244e-05	0.000777678614008434	2309650	2309701	52	-0.367895695449523
scaffold_6	423948	424529	582	*	20	8.59207716582322	-1.3215216449847	-18.3774879053588	4.13308534821244e-05	0.000777678614008434	4350191	4350210	20	-0.484072803701287
scaffold_4	1252710	1253159	450	*	34	12.5030476586512	-1.01887522318934	-18.2909308463867	4.13308534821244e-05	0.000777678614008434	3537612	3537645	34	-0.390272097019335
scaffold_73	50443	51223	781	*	38	11.209964858047	-0.889672686731434	-18.2813138261946	4.13308534821244e-05	0.000777678614008434	4773683	4773720	38	-0.247463962062458
scaffold_73	83162	83876	715	*	22	9.55516047110005	-1.20754696986791	-18.1687883293339	4.13308534821244e-05	0.000777678614008434	4774885	4774906	22	-0.436047843896391
scaffold_56	645029	647048	2020	*	62	14.1584379713527	-0.883241616504754	-18.1426172674207	4.13308534821244e-05	0.000777678614008434	4253734	4253795	62	-0.240149622077436
scaffold_814	3281	4431	1151	*	25	9.36231138528669	-1.14404884158568	-18.0321751018698	4.13308534821244e-05	0.000777678614008434	5029053	5029077	25	-0.393445189673558
scaffold_94	571451	572059	609	*	24	12.6272180219104	-1.6487285779338	-17.8800310716701	4.13308534821244e-05	0.000777678614008434	5331721	5331744	24	-0.627495858363191
scaffold_20	222791	223251	461	*	20	7.99157402622998	1.32925384469003	17.772994170114	4.13308534821244e-05	0.000777678614008434	1933673	1933692	20	0.507344154881098
scaffold_179	104201	104809	609	*	30	15.3209452559358	-1.52213091547923	-17.7695609208221	4.13308534821244e-05	0.000777678614008434	1562598	1562627	30	-0.541642481152894
scaffold_36	203270	204205	936	*	32	8.58123786770058	-1.09252318071257	-17.603136143487	4.13308534821244e-05	0.000777678614008434	3316882	3316913	32	-0.376014611266034
scaffold_44	597628	598502	875	*	27	12.4256567963693	-1.11993005728418	-17.59760322453	4.13308534821244e-05	0.000777678614008434	3754609	3754635	27	-0.455645498214859
scaffold_204	117885	118974	1090	*	25	11.6123428699799	-1.32221413675485	-17.5458432071127	4.13308534821244e-05	0.000777678614008434	2005864	2005888	25	-0.500004018303251
scaffold_108	248729	249522	794	*	32	7.25128428743868	-0.929912574516846	-17.5123082305871	4.13308534821244e-05	0.000777678614008434	324856	324887	32	-0.255869464166096
scaffold_36	115004	115894	891	*	38	13.5540208085116	0.843372095409421	17.5082930040709	4.13308534821244e-05	0.000777678614008434	3314048	3314085	38	0.346532844369464
scaffold_274	3347	4727	1381	*	42	9.33875340622506	-0.615654790462267	-17.3780057408771	4.13308534821244e-05	0.000777678614008434	2678618	2678659	42	-0.234680780933327
scaffold_149	361920	362234	315	*	19	5.39873336217258	-1.06454564342832	-17.3635494635746	4.13308534821244e-05	0.000777678614008434	1100369	1100387	19	-0.379722802834931
scaffold_177	209424	210384	961	*	42	15.4082720495786	-1.15492244856713	-17.3252143809009	4.13308534821244e-05	0.000777678614008434	1546936	1546977	42	-0.375806762575627
scaffold_145	102823	104357	1535	*	54	13.9013901109826	-0.860939041762934	-17.2852279125706	4.13308534821244e-05	0.000777678614008434	1044066	1044119	54	-0.269975896315603
scaffold_107	488726	489384	659	*	23	6.61079915017378	-1.09376994487097	-17.1844715873261	4.13308534821244e-05	0.000777678614008434	316246	316268	23	-0.384194080827377
scaffold_20	306413	306920	508	*	13	6.66611321492164	-1.42429914728528	-17.1391331605998	4.13308534821244e-05	0.000777678614008434	1935756	1935768	13	-0.511751513040019
scaffold_1	3691250	3692070	821	*	40	23.5487329219724	-1.44926698850891	-17.0840331350374	4.13308534821244e-05	0.000777678614008434	109833	109872	40	-0.529814387522146
scaffold_24	909832	910407	576	*	14	6.38163052699364	-1.34007887130739	-16.9928151202206	4.13308534821244e-05	0.000777678614008434	2381227	2381240	14	-0.52161571156839
scaffold_74	490558	490963	406	*	21	4.21632531007732	-0.790027203808824	-16.9840643654956	4.13308534821244e-05	0.000777678614008434	4807040	4807060	21	-0.253032000329538
scaffold_168	107819	108785	967	*	23	6.70232826286852	-0.966398617486601	-16.927448973964	4.13308534821244e-05	0.000777678614008434	1403430	1403452	23	-0.356560266511019
scaffold_867	7857	8322	466	*	27	13.2806484276979	-1.36355688250521	-16.9234123613962	4.13308534821244e-05	0.000777678614008434	5124214	5124240	27	-0.51372808368379
scaffold_13	572674	574477	1804	*	55	14.0106883835592	-0.798533402832539	-16.9123167029101	4.13308534821244e-05	0.000777678614008434	749458	749512	55	-0.294056337462059
scaffold_1331	1565	1757	193	*	12	1.28588645665626	-1.21282770998885	-16.7691420607835	4.13308534821244e-05	0.000777678614008434	836035	836046	12	-0.384494998935329
scaffold_104	66362	67074	713	*	39	10.9692828272903	-0.899697015891892	-16.7406854364745	4.13308534821244e-05	0.000777678614008434	259271	259309	39	-0.324336356690279
scaffold_5	492131	493915	1785	*	95	21.7019847207221	-0.863968881287576	-16.7268740481888	4.13308534821244e-05	0.000777678614008434	3971422	3971516	95	-0.206760468470987
scaffold_20	184760	185142	383	*	19	9.88029673234013	1.383022203226	16.6950532037877	4.13308534821244e-05	0.000777678614008434	1933028	1933046	19	0.60315865768063
scaffold_5	398792	399303	512	*	23	6.42039602512172	-1.10486597874856	-16.6656323642023	4.13308534821244e-05	0.000777678614008434	3968651	3968673	23	-0.408327550877048
scaffold_23	674785	675120	336	*	17	8.76368589014304	-1.65393444350875	-16.5615374246866	4.13308534821244e-05	0.000777678614008434	2279892	2279908	17	-0.631443241905058
scaffold_183	200152	200715	564	*	23	9.59847235826014	-1.12764354377098	-16.5252586951151	4.13308534821244e-05	0.000777678614008434	1643621	1643643	23	-0.377185176798859
scaffold_177	215423	215952	530	*	18	4.60898988300624	-0.856382556355475	-16.4842371544752	4.13308534821244e-05	0.000777678614008434	1547172	1547189	18	-0.239584580087011
scaffold_51	158242	158983	742	*	33	13.5811482719411	0.953049254966524	16.4771853814425	4.13308534821244e-05	0.000777678614008434	4087212	4087244	33	0.420659291377766
scaffold_23	1306759	1307356	598	*	34	12.6885234476298	-1.05441281198877	-16.3526301880368	4.13308534821244e-05	0.000777678614008434	2299039	2299072	34	-0.399123893483161
scaffold_177	203021	203704	684	*	31	6.13882437763454	-0.723998531751696	-16.3497822717966	4.13308534821244e-05	0.000777678614008434	1546663	1546693	31	-0.223442882059805
scaffold_100	384911	385867	957	*	35	12.2677171477837	-0.844796928682745	-16.2948898129982	4.13308534821244e-05	0.000777678614008434	205060	205094	35	-0.30815389171385
scaffold_677	2589	3858	1270	*	49	16.5995103888625	-0.943441097813928	-16.2191479402061	4.13308534821244e-05	0.000777678614008434	4598593	4598641	49	-0.307313268996919
scaffold_138	104527	105519	993	*	34	9.8575296519293	-0.956142620772376	-16.2028636731292	4.13308534821244e-05	0.000777678614008434	893578	893611	34	-0.334152075795104
scaffold_1372	367	2131	1765	*	46	16.2588591281271	-0.968057878963718	-16.1887453272113	4.13308534821244e-05	0.000777678614008434	891215	891260	46	-0.343198265431562
scaffold_15	409170	410099	930	*	29	9.53742897260764	-1.00321209382025	-16.0631752012503	4.13308534821244e-05	0.000777678614008434	1113421	1113449	29	-0.421853819777639
scaffold_204	189659	190733	1075	*	44	11.9130289254916	0.706826373092519	16.0187201477021	4.13308534821244e-05	0.000777678614008434	2007930	2007973	44	0.329240094468761
scaffold_47	90095	90611	517	*	23	10.1452705912434	-1.37148980569819	-15.9475562549625	4.13308534821244e-05	0.000777678614008434	3854361	3854383	23	-0.465739267775127
scaffold_571	9451	10560	1110	*	32	7.43471440623751	-0.925916571386313	-15.8834751942095	4.13308534821244e-05	0.000777678614008434	4287087	4287118	32	-0.240664401866121
scaffold_2	2151986	2152590	605	*	39	13.4487349783164	1.11052022258759	15.7129395652206	4.13308534821244e-05	0.000777678614008434	1882463	1882501	39	0.440295432921688
scaffold_20	1407849	1408836	988	*	40	9.74602398176894	-0.880347118006555	-15.7028912734398	4.13308534821244e-05	0.000777678614008434	1968195	1968234	40	-0.328775849897023
scaffold_10	1127244	1132084	4841	*	162	27.4059180679741	0.605785392147758	15.6446324749013	4.13308534821244e-05	0.000777678614008434	165148	165309	162	0.215284813142609
scaffold_162	365398	367040	1643	*	54	14.9803802302996	-0.96663169172045	-15.5918030386445	4.13308534821244e-05	0.000777678614008434	1344500	1344553	54	-0.291932524979259
scaffold_2	626335	627362	1028	*	35	16.2500476699391	-1.22969120335851	-15.5359431564424	4.13308534821244e-05	0.000777678614008434	1841637	1841671	35	-0.455350838859242
scaffold_5	3097524	3098069	546	*	21	2.76062680358134	-0.648618274072865	-15.4257027753683	4.13308534821244e-05	0.000777678614008434	4049614	4049634	21	-0.160900625077769
scaffold_104	418957	420763	1807	*	66	20.6365359492872	0.764957744887122	15.4185934403019	4.13308534821244e-05	0.000777678614008434	268775	268840	66	0.304930016568007
scaffold_81	608476	608710	235	*	14	8.00008644597323	-1.70717484203878	-15.2597223542327	4.13308534821244e-05	0.000777678614008434	5027227	5027240	14	-0.689966472636415
scaffold_96	248364	248800	437	*	14	4.89798494223199	-1.3222259676998	-15.1449415331501	4.13308534821244e-05	0.000777678614008434	5355163	5355176	14	-0.43071584241052
scaffold_755	6567	7733	1167	*	52	20.3976170433232	-1.23450005902336	-15.112285487164	4.13308534821244e-05	0.000777678614008434	4835864	4835915	52	-0.300549859245833
scaffold_133	444118	445099	982	*	38	11.8145691346913	-1.0837012019693	-15.0499050196224	4.13308534821244e-05	0.000777678614008434	835506	835543	38	-0.413821052137362
scaffold_186	4049	4632	584	*	37	14.6427531707582	1.1050154100868	15.0040189958621	4.13308534821244e-05	0.000777678614008434	1665690	1665726	37	0.426442392775676
scaffold_41	261439	261723	285	*	17	3.47460157826233	-0.997395482328822	-14.9761998676913	4.13308534821244e-05	0.000777678614008434	3632392	3632408	17	-0.291180319508493
scaffold_204	174566	175080	515	*	34	13.8461578915567	1.22152198517907	14.9052590845975	4.13308534821244e-05	0.000777678614008434	2007330	2007363	34	0.44856527875559
scaffold_58	641452	641643	192	*	18	6.59797512273305	-1.4342548109298	-14.8899687392986	4.13308534821244e-05	0.000777678614008434	4307240	4307257	18	-0.595526417558756
scaffold_166	232086	232679	594	*	32	10.6442394608684	1.03302267748018	14.8794931232574	4.13308534821244e-05	0.000777678614008434	1385691	1385722	32	0.387715312579085
scaffold_125	377884	378380	497	*	28	7.38570974123395	-0.826127759574019	-14.8730836898808	4.13308534821244e-05	0.000777678614008434	675141	675168	28	-0.302141935548822
scaffold_1	2089969	2090508	540	*	25	10.7307680478687	-1.2855862168259	-14.8385782821275	4.13308534821244e-05	0.000777678614008434	61411	61435	25	-0.593890799453218
scaffold_21	481288	482823	1536	*	8	6.40109637834765	-1.98520369536351	-14.7684734023949	4.13308534821244e-05	0.000777678614008434	2058777	2058784	8	-0.705905266231353
scaffold_57	457382	457970	589	*	15	5.49963954683816	1.14918054539628	14.6784753903814	4.13308534821244e-05	0.000777678614008434	4275498	4275512	15	0.384892578310428
scaffold_372	35866	36311	446	*	14	4.50362354710699	-0.966914450268165	-14.6756886021732	4.13308534821244e-05	0.000777678614008434	3396169	3396182	14	-0.3263965886964
scaffold_207	27232	29665	2434	*	105	19.5262630434461	0.555568061346558	14.6565408180422	4.13308534821244e-05	0.000777678614008434	2025397	2025501	105	0.205305378927659
scaffold_36	97842	98486	645	*	20	12.5229594754451	-1.49388749400138	-14.6537282815651	4.13308534821244e-05	0.000777678614008434	3313429	3313448	20	-0.638754609426788
scaffold_182	68128	68876	749	*	26	10.3644467422138	1.08450077393531	14.632593251705	4.13308534821244e-05	0.000777678614008434	1631104	1631129	26	0.40776492026492
scaffold_86	188799	189285	487	*	26	10.5507028267886	1.28932741800964	14.6233656830303	4.13308534821244e-05	0.000777678614008434	5111592	5111617	26	0.485188527155688
scaffold_71	649269	650492	1224	*	41	10.9130256302518	-0.880852591751652	-14.5847054013992	4.13308534821244e-05	0.000777678614008434	4747610	4747650	41	-0.270759311479327
scaffold_157	346448	347071	624	*	32	6.06250506992142	-0.710342268058566	-14.5705205549355	4.13308534821244e-05	0.000777678614008434	1239722	1239753	32	-0.239094043150489
scaffold_204	178294	179524	1231	*	80	20.979902306128	0.679015111106136	14.5647421969267	4.13308534821244e-05	0.000777678614008434	2007482	2007561	80	0.291435266673029
scaffold_9	55304	55921	618	*	26	5.63044327033583	-0.912316335975146	-14.5559318798916	4.13308534821244e-05	0.000777678614008434	5181211	5181236	26	-0.301504546915195
scaffold_19	1515678	1516172	495	*	11	5.19238752500241	-1.85823183575068	-14.5504764134736	4.13308534821244e-05	0.000777678614008434	1739979	1739989	11	-0.688366323420358
scaffold_621	139	741	603	*	38	15.8778972016432	1.05541423595224	14.5097956551827	4.13308534821244e-05	0.000777678614008434	4473267	4473304	38	0.432116771272711
scaffold_105	68957	69294	338	*	8	4.31152605843021	-1.59152915923089	-14.5054642458687	4.13308534821244e-05	0.000777678614008434	274724	274731	8	-0.570752191313786
scaffold_1502	151	538	388	*	13	7.2446748142407	1.40631741472358	14.481657835524	4.13308534821244e-05	0.000777678614008434	1158068	1158080	13	0.566071956687376
