seqnames	start	end	width	strand	dens
scaffold_1_RagTag	15000001	15100000	100000	*	28747
scaffold_1_RagTag	15100001	15200000	100000	*	36085
scaffold_1_RagTag	15200001	15300000	100000	*	31350
scaffold_1_RagTag	15300001	15400000	100000	*	27248
scaffold_1_RagTag	15400001	15500000	100000	*	25370
scaffold_1_RagTag	15500001	15600000	100000	*	32439
scaffold_1_RagTag	15600001	15700000	100000	*	26496
scaffold_1_RagTag	15700001	15800000	100000	*	24563
scaffold_1_RagTag	15800001	15900000	100000	*	33548
scaffold_1_RagTag	15900001	16000000	100000	*	31687
scaffold_1_RagTag	16000001	16100000	100000	*	22304
scaffold_1_RagTag	16100001	16200000	100000	*	34056
scaffold_1_RagTag	16200001	16300000	100000	*	30910
scaffold_1_RagTag	16300001	16400000	100000	*	28767
scaffold_1_RagTag	16400001	16500000	100000	*	31755
scaffold_1_RagTag	16500001	16600000	100000	*	29978
scaffold_1_RagTag	16600001	16700000	100000	*	29316
scaffold_1_RagTag	16700001	16800000	100000	*	29722
scaffold_1_RagTag	16800001	16900000	100000	*	30598
scaffold_1_RagTag	16900001	17000000	100000	*	26832
scaffold_1_RagTag	17000001	17100000	100000	*	26659
scaffold_1_RagTag	17100001	17200000	100000	*	29506
scaffold_1_RagTag	17200001	17300000	100000	*	24524
scaffold_1_RagTag	17300001	17400000	100000	*	31294
scaffold_1_RagTag	17400001	17500000	100000	*	29774
scaffold_1_RagTag	17500001	17600000	100000	*	31549
scaffold_1_RagTag	17600001	17700000	100000	*	26531
scaffold_1_RagTag	17700001	17800000	100000	*	27105
scaffold_1_RagTag	17800001	17900000	100000	*	28469
scaffold_1_RagTag	17900001	18000000	100000	*	30283
scaffold_1_RagTag	18000001	18100000	100000	*	31806
scaffold_1_RagTag	18100001	18200000	100000	*	31422
scaffold_1_RagTag	18200001	18300000	100000	*	27469
scaffold_1_RagTag	18300001	18400000	100000	*	31073
scaffold_1_RagTag	18400001	18500000	100000	*	28295
scaffold_1_RagTag	18500001	18600000	100000	*	29121
scaffold_1_RagTag	18600001	18700000	100000	*	31366
scaffold_1_RagTag	18700001	18800000	100000	*	30149
scaffold_1_RagTag	18800001	18900000	100000	*	31427
scaffold_1_RagTag	18900001	19000000	100000	*	29148
scaffold_1_RagTag	19000001	19100000	100000	*	26571
scaffold_1_RagTag	19100001	19200000	100000	*	28001
scaffold_1_RagTag	19200001	19300000	100000	*	31674
scaffold_1_RagTag	19300001	19400000	100000	*	23809
scaffold_1_RagTag	19400001	19500000	100000	*	26337
scaffold_1_RagTag	19500001	19600000	100000	*	29550
scaffold_1_RagTag	19600001	19700000	100000	*	28975
scaffold_1_RagTag	19700001	19800000	100000	*	25557
scaffold_1_RagTag	19800001	19900000	100000	*	30072
scaffold_1_RagTag	19900001	20000000	100000	*	28291
scaffold_1_RagTag	20000001	20100000	100000	*	26918
scaffold_1_RagTag	20100001	20200000	100000	*	31423
scaffold_1_RagTag	20200001	20300000	100000	*	34741
scaffold_1_RagTag	20300001	20400000	100000	*	30121
scaffold_1_RagTag	20400001	20500000	100000	*	30807
scaffold_1_RagTag	20500001	20600000	100000	*	28735
scaffold_1_RagTag	20600001	20700000	100000	*	30651
scaffold_1_RagTag	20700001	20800000	100000	*	31381
scaffold_1_RagTag	20800001	20900000	100000	*	31768
scaffold_1_RagTag	20900001	21000000	100000	*	33136
scaffold_1_RagTag	21000001	21100000	100000	*	29465
scaffold_1_RagTag	21100001	21200000	100000	*	26098
scaffold_1_RagTag	21200001	21300000	100000	*	29599
scaffold_1_RagTag	21300001	21400000	100000	*	21144
scaffold_1_RagTag	21400001	21500000	100000	*	32193
scaffold_1_RagTag	21500001	21600000	100000	*	36433
scaffold_1_RagTag	21600001	21700000	100000	*	25889
scaffold_1_RagTag	21700001	21800000	100000	*	32110
scaffold_1_RagTag	21800001	21900000	100000	*	31642
scaffold_1_RagTag	21900001	22000000	100000	*	33313
scaffold_1_RagTag	22000001	22100000	100000	*	32854
scaffold_1_RagTag	22100001	22200000	100000	*	27587
scaffold_1_RagTag	22200001	22300000	100000	*	26095
scaffold_1_RagTag	22300001	22400000	100000	*	28569
scaffold_1_RagTag	22400001	22500000	100000	*	33724
scaffold_1_RagTag	22500001	22600000	100000	*	30944
scaffold_1_RagTag	22600001	22700000	100000	*	33899
scaffold_1_RagTag	22700001	22800000	100000	*	29238
scaffold_1_RagTag	22800001	22900000	100000	*	33336
scaffold_1_RagTag	22900001	23000000	100000	*	33154
scaffold_1_RagTag	23000001	23100000	100000	*	30145
scaffold_1_RagTag	23100001	23200000	100000	*	31016
scaffold_1_RagTag	23200001	23300000	100000	*	31141
scaffold_1_RagTag	23300001	23400000	100000	*	33514
scaffold_1_RagTag	23400001	23500000	100000	*	29711
scaffold_1_RagTag	23500001	23600000	100000	*	33553
scaffold_1_RagTag	23600001	23700000	100000	*	32575
scaffold_1_RagTag	23700001	23800000	100000	*	33232
scaffold_1_RagTag	23800001	23900000	100000	*	32145
scaffold_1_RagTag	23900001	24000000	100000	*	22153
scaffold_1_RagTag	24000001	24100000	100000	*	21482
scaffold_1_RagTag	24100001	24200000	100000	*	33615
scaffold_1_RagTag	24200001	24300000	100000	*	27048
scaffold_1_RagTag	24300001	24400000	100000	*	27093
scaffold_1_RagTag	24400001	24500000	100000	*	32021
scaffold_1_RagTag	24500001	24600000	100000	*	29541
scaffold_1_RagTag	24600001	24700000	100000	*	30136
scaffold_1_RagTag	24700001	24800000	100000	*	31519
scaffold_1_RagTag	24800001	24900000	100000	*	29938
scaffold_1_RagTag	24900001	25000000	100000	*	28752
scaffold_1_RagTag	25000001	25100000	100000	*	28020
scaffold_1_RagTag	25100001	25200000	100000	*	25894
scaffold_1_RagTag	25200001	25300000	100000	*	30144
scaffold_1_RagTag	25300001	25400000	100000	*	26505
scaffold_1_RagTag	25400001	25500000	100000	*	28624
scaffold_1_RagTag	25500001	25600000	100000	*	25701
scaffold_1_RagTag	25600001	25700000	100000	*	26525
scaffold_1_RagTag	25700001	25800000	100000	*	32844
scaffold_1_RagTag	25800001	25900000	100000	*	31792
scaffold_1_RagTag	25900001	26000000	100000	*	25528
scaffold_1_RagTag	26000001	26100000	100000	*	31235
scaffold_1_RagTag	26100001	26200000	100000	*	22678
scaffold_1_RagTag	26200001	26235489	35489	*	9568
scaffold_2_RagTag	1	100000	100000	*	31585
scaffold_2_RagTag	100001	200000	100000	*	29444
scaffold_2_RagTag	200001	300000	100000	*	26565
scaffold_2_RagTag	300001	400000	100000	*	32309
scaffold_2_RagTag	400001	500000	100000	*	25378
scaffold_2_RagTag	500001	600000	100000	*	28790
scaffold_2_RagTag	600001	700000	100000	*	25509
scaffold_2_RagTag	700001	800000	100000	*	32952
scaffold_2_RagTag	800001	900000	100000	*	28092
scaffold_2_RagTag	900001	1000000	100000	*	30743
scaffold_2_RagTag	1000001	1100000	100000	*	31855
scaffold_2_RagTag	1100001	1200000	100000	*	26909
scaffold_2_RagTag	1200001	1300000	100000	*	34039
scaffold_2_RagTag	1300001	1400000	100000	*	28974
scaffold_2_RagTag	1400001	1500000	100000	*	31702
scaffold_2_RagTag	1500001	1600000	100000	*	29975
scaffold_2_RagTag	1600001	1700000	100000	*	30843
scaffold_2_RagTag	1700001	1800000	100000	*	30419
scaffold_2_RagTag	1800001	1900000	100000	*	27839
scaffold_2_RagTag	1900001	2000000	100000	*	35156
scaffold_2_RagTag	2000001	2100000	100000	*	30954
scaffold_2_RagTag	2100001	2200000	100000	*	32650
scaffold_2_RagTag	2200001	2300000	100000	*	33443
scaffold_2_RagTag	2300001	2400000	100000	*	32925
scaffold_2_RagTag	2400001	2500000	100000	*	28762
scaffold_2_RagTag	2500001	2600000	100000	*	32898
scaffold_2_RagTag	2600001	2700000	100000	*	27559
scaffold_2_RagTag	2700001	2800000	100000	*	31439
scaffold_2_RagTag	2800001	2900000	100000	*	28639
scaffold_2_RagTag	2900001	3000000	100000	*	29245
scaffold_2_RagTag	3000001	3100000	100000	*	25751
scaffold_2_RagTag	3100001	3200000	100000	*	29174
scaffold_2_RagTag	3200001	3300000	100000	*	32004
scaffold_2_RagTag	3300001	3400000	100000	*	31368
scaffold_2_RagTag	3400001	3500000	100000	*	29881
scaffold_2_RagTag	3500001	3600000	100000	*	26274
scaffold_2_RagTag	3600001	3700000	100000	*	33121
scaffold_2_RagTag	3700001	3800000	100000	*	24715
scaffold_2_RagTag	3800001	3900000	100000	*	23937
scaffold_2_RagTag	3900001	4000000	100000	*	22703
scaffold_2_RagTag	4000001	4100000	100000	*	31221
scaffold_2_RagTag	4100001	4200000	100000	*	28540
scaffold_2_RagTag	4200001	4300000	100000	*	33682
scaffold_2_RagTag	4300001	4400000	100000	*	28523
scaffold_2_RagTag	4400001	4500000	100000	*	27637
scaffold_2_RagTag	4500001	4600000	100000	*	26220
scaffold_2_RagTag	4600001	4700000	100000	*	30237
scaffold_2_RagTag	4700001	4800000	100000	*	27958
scaffold_2_RagTag	4800001	4900000	100000	*	32389
scaffold_2_RagTag	4900001	5000000	100000	*	26590
scaffold_2_RagTag	5000001	5100000	100000	*	33694
scaffold_2_RagTag	5100001	5200000	100000	*	28366
scaffold_2_RagTag	5200001	5300000	100000	*	33507
scaffold_2_RagTag	5300001	5400000	100000	*	28349
scaffold_2_RagTag	5400001	5500000	100000	*	30465
scaffold_2_RagTag	5500001	5600000	100000	*	30094
scaffold_2_RagTag	5600001	5700000	100000	*	27536
scaffold_2_RagTag	5700001	5800000	100000	*	22642
scaffold_2_RagTag	5800001	5900000	100000	*	29870
scaffold_2_RagTag	5900001	6000000	100000	*	33099
scaffold_2_RagTag	6000001	6100000	100000	*	24571
scaffold_2_RagTag	6100001	6200000	100000	*	28660
scaffold_2_RagTag	6200001	6300000	100000	*	26593
scaffold_2_RagTag	6300001	6400000	100000	*	24192
scaffold_2_RagTag	6400001	6500000	100000	*	34614
scaffold_2_RagTag	6500001	6600000	100000	*	33113
scaffold_2_RagTag	6600001	6700000	100000	*	29237
scaffold_2_RagTag	6700001	6800000	100000	*	32515
scaffold_2_RagTag	6800001	6900000	100000	*	31889
scaffold_2_RagTag	6900001	7000000	100000	*	29696
scaffold_2_RagTag	7000001	7100000	100000	*	29878
scaffold_2_RagTag	7100001	7200000	100000	*	28258
scaffold_2_RagTag	7200001	7300000	100000	*	25323
scaffold_2_RagTag	7300001	7400000	100000	*	27276
scaffold_2_RagTag	7400001	7500000	100000	*	26257
scaffold_2_RagTag	7500001	7600000	100000	*	27635
scaffold_2_RagTag	7600001	7700000	100000	*	29769
scaffold_2_RagTag	7700001	7800000	100000	*	28585
scaffold_2_RagTag	7800001	7900000	100000	*	32243
scaffold_2_RagTag	7900001	8000000	100000	*	29828
scaffold_2_RagTag	8000001	8100000	100000	*	31842
scaffold_2_RagTag	8100001	8200000	100000	*	25273
scaffold_2_RagTag	8200001	8300000	100000	*	25510
scaffold_2_RagTag	8300001	8400000	100000	*	32061
scaffold_2_RagTag	8400001	8500000	100000	*	29922
scaffold_2_RagTag	8500001	8600000	100000	*	32070
scaffold_2_RagTag	8600001	8700000	100000	*	29274
scaffold_2_RagTag	8700001	8800000	100000	*	24973
scaffold_2_RagTag	8800001	8900000	100000	*	31381
scaffold_2_RagTag	8900001	9000000	100000	*	30513
scaffold_2_RagTag	9000001	9100000	100000	*	29828
scaffold_2_RagTag	9100001	9200000	100000	*	31761
scaffold_2_RagTag	9200001	9300000	100000	*	32799
scaffold_2_RagTag	9300001	9400000	100000	*	32243
scaffold_2_RagTag	9400001	9500000	100000	*	26961
scaffold_2_RagTag	9500001	9600000	100000	*	32098
scaffold_2_RagTag	9600001	9700000	100000	*	30582
scaffold_2_RagTag	9700001	9800000	100000	*	32040
scaffold_2_RagTag	9800001	9900000	100000	*	32455
scaffold_2_RagTag	9900001	10000000	100000	*	32388
scaffold_2_RagTag	10000001	10100000	100000	*	29268
scaffold_2_RagTag	10100001	10200000	100000	*	31519
scaffold_2_RagTag	10200001	10300000	100000	*	33591
scaffold_2_RagTag	10300001	10400000	100000	*	27562
scaffold_2_RagTag	10400001	10500000	100000	*	29831
scaffold_2_RagTag	10500001	10600000	100000	*	30975
scaffold_2_RagTag	10600001	10700000	100000	*	33224
scaffold_2_RagTag	10700001	10800000	100000	*	29536
scaffold_2_RagTag	10800001	10900000	100000	*	28646
scaffold_2_RagTag	10900001	11000000	100000	*	29146
scaffold_2_RagTag	11000001	11100000	100000	*	26863
scaffold_2_RagTag	11100001	11200000	100000	*	31117
scaffold_2_RagTag	11200001	11300000	100000	*	31064
scaffold_2_RagTag	11300001	11400000	100000	*	33635
scaffold_2_RagTag	11400001	11500000	100000	*	32097
scaffold_2_RagTag	11500001	11600000	100000	*	30872
scaffold_2_RagTag	11600001	11700000	100000	*	31025
scaffold_2_RagTag	11700001	11800000	100000	*	33054
scaffold_2_RagTag	11800001	11900000	100000	*	31359
scaffold_2_RagTag	11900001	12000000	100000	*	28226
scaffold_2_RagTag	12000001	12100000	100000	*	31856
scaffold_2_RagTag	12100001	12200000	100000	*	30781
scaffold_2_RagTag	12200001	12300000	100000	*	32108
scaffold_2_RagTag	12300001	12400000	100000	*	35454
scaffold_2_RagTag	12400001	12500000	100000	*	33738
scaffold_2_RagTag	12500001	12600000	100000	*	34214
scaffold_2_RagTag	12600001	12700000	100000	*	33462
scaffold_2_RagTag	12700001	12800000	100000	*	33605
scaffold_2_RagTag	12800001	12900000	100000	*	36091
scaffold_2_RagTag	12900001	13000000	100000	*	35085
scaffold_2_RagTag	13000001	13100000	100000	*	34187
scaffold_2_RagTag	13100001	13200000	100000	*	35884
scaffold_2_RagTag	13200001	13300000	100000	*	31272
scaffold_2_RagTag	13300001	13400000	100000	*	31518
scaffold_2_RagTag	13400001	13500000	100000	*	34696
scaffold_2_RagTag	13500001	13600000	100000	*	34803
scaffold_2_RagTag	13600001	13700000	100000	*	36487
scaffold_2_RagTag	13700001	13800000	100000	*	33096
scaffold_2_RagTag	13800001	13900000	100000	*	31451
scaffold_2_RagTag	13900001	14000000	100000	*	35462
scaffold_2_RagTag	14000001	14100000	100000	*	32675
scaffold_2_RagTag	14100001	14200000	100000	*	30450
scaffold_2_RagTag	14200001	14300000	100000	*	30763
scaffold_2_RagTag	14300001	14400000	100000	*	38969
scaffold_2_RagTag	14400001	14500000	100000	*	34340
scaffold_2_RagTag	14500001	14600000	100000	*	37015
scaffold_2_RagTag	14600001	14700000	100000	*	37027
scaffold_2_RagTag	14700001	14800000	100000	*	36238
scaffold_2_RagTag	14800001	14900000	100000	*	28995
scaffold_2_RagTag	14900001	15000000	100000	*	34982
scaffold_2_RagTag	15000001	15100000	100000	*	35940
scaffold_2_RagTag	15100001	15200000	100000	*	37274
scaffold_2_RagTag	15200001	15300000	100000	*	36077
scaffold_2_RagTag	15300001	15400000	100000	*	30839
scaffold_2_RagTag	15400001	15500000	100000	*	33717
scaffold_2_RagTag	15500001	15600000	100000	*	28598
scaffold_2_RagTag	15600001	15700000	100000	*	33930
scaffold_2_RagTag	15700001	15800000	100000	*	33806
scaffold_2_RagTag	15800001	15900000	100000	*	34969
scaffold_2_RagTag	15900001	16000000	100000	*	35423
scaffold_2_RagTag	16000001	16100000	100000	*	31338
scaffold_2_RagTag	16100001	16200000	100000	*	31049
scaffold_2_RagTag	16200001	16300000	100000	*	34222
scaffold_2_RagTag	16300001	16400000	100000	*	34888
scaffold_2_RagTag	16400001	16500000	100000	*	35776
scaffold_2_RagTag	16500001	16600000	100000	*	31493
scaffold_2_RagTag	16600001	16700000	100000	*	33477
scaffold_2_RagTag	16700001	16800000	100000	*	30856
scaffold_2_RagTag	16800001	16900000	100000	*	30294
scaffold_2_RagTag	16900001	17000000	100000	*	33923
scaffold_2_RagTag	17000001	17100000	100000	*	36489
scaffold_2_RagTag	17100001	17200000	100000	*	35952
scaffold_2_RagTag	17200001	17300000	100000	*	34078
scaffold_2_RagTag	17300001	17400000	100000	*	27222
scaffold_2_RagTag	17400001	17500000	100000	*	28930
scaffold_2_RagTag	17500001	17600000	100000	*	17731
scaffold_2_RagTag	17600001	17700000	100000	*	35307
scaffold_2_RagTag	17700001	17728226	28226	*	10595
scaffold_3_RagTag	1	100000	100000	*	35686
scaffold_3_RagTag	100001	200000	100000	*	30196
scaffold_3_RagTag	200001	300000	100000	*	34016
scaffold_3_RagTag	300001	400000	100000	*	35250
scaffold_3_RagTag	400001	500000	100000	*	33650
scaffold_3_RagTag	500001	600000	100000	*	32843
scaffold_3_RagTag	600001	700000	100000	*	32021
scaffold_3_RagTag	700001	800000	100000	*	38208
scaffold_3_RagTag	800001	900000	100000	*	36655
scaffold_3_RagTag	900001	1000000	100000	*	34420
scaffold_3_RagTag	1000001	1100000	100000	*	33728
scaffold_3_RagTag	1100001	1200000	100000	*	38137
scaffold_3_RagTag	1200001	1300000	100000	*	36478
scaffold_3_RagTag	1300001	1400000	100000	*	35692
scaffold_3_RagTag	1400001	1500000	100000	*	30748
scaffold_3_RagTag	1500001	1600000	100000	*	35999
scaffold_3_RagTag	1600001	1700000	100000	*	33026
scaffold_3_RagTag	1700001	1800000	100000	*	32209
scaffold_3_RagTag	1800001	1900000	100000	*	35571
scaffold_3_RagTag	1900001	2000000	100000	*	34491
scaffold_3_RagTag	2000001	2100000	100000	*	31648
scaffold_3_RagTag	2100001	2200000	100000	*	28607
scaffold_3_RagTag	2200001	2300000	100000	*	35948
scaffold_3_RagTag	2300001	2400000	100000	*	34656
scaffold_3_RagTag	2400001	2500000	100000	*	33262
scaffold_3_RagTag	2500001	2600000	100000	*	34508
scaffold_3_RagTag	2600001	2700000	100000	*	30877
scaffold_3_RagTag	2700001	2800000	100000	*	35033
scaffold_3_RagTag	2800001	2900000	100000	*	36918
scaffold_3_RagTag	2900001	3000000	100000	*	34041
scaffold_3_RagTag	3000001	3100000	100000	*	36445
scaffold_3_RagTag	3100001	3200000	100000	*	30693
scaffold_3_RagTag	3200001	3300000	100000	*	32580
scaffold_3_RagTag	3300001	3400000	100000	*	37717
scaffold_3_RagTag	3400001	3500000	100000	*	32169
scaffold_3_RagTag	3500001	3600000	100000	*	35200
scaffold_3_RagTag	3600001	3700000	100000	*	35509
scaffold_3_RagTag	3700001	3800000	100000	*	32615
scaffold_3_RagTag	3800001	3900000	100000	*	35451
scaffold_3_RagTag	3900001	4000000	100000	*	34092
scaffold_3_RagTag	4000001	4100000	100000	*	30163
scaffold_3_RagTag	4100001	4200000	100000	*	36729
scaffold_3_RagTag	4200001	4300000	100000	*	38012
scaffold_3_RagTag	4300001	4400000	100000	*	33114
scaffold_3_RagTag	4400001	4500000	100000	*	32313
scaffold_3_RagTag	4500001	4600000	100000	*	34907
scaffold_3_RagTag	4600001	4700000	100000	*	31415
scaffold_3_RagTag	4700001	4800000	100000	*	32382
scaffold_3_RagTag	4800001	4900000	100000	*	33458
scaffold_3_RagTag	4900001	5000000	100000	*	35538
scaffold_3_RagTag	5000001	5100000	100000	*	36189
scaffold_3_RagTag	5100001	5200000	100000	*	32090
scaffold_3_RagTag	5200001	5300000	100000	*	33422
scaffold_3_RagTag	5300001	5400000	100000	*	37734
scaffold_3_RagTag	5400001	5500000	100000	*	36822
scaffold_3_RagTag	5500001	5600000	100000	*	35209
scaffold_3_RagTag	5600001	5700000	100000	*	36911
scaffold_3_RagTag	5700001	5800000	100000	*	38211
scaffold_3_RagTag	5800001	5900000	100000	*	35940
